Bandit,Reward,Algorithm
3,3.625169388049332,EpsilonGreedyBandit
3,5.128297153567668,EpsilonGreedyBandit
3,3.3908604618413882,EpsilonGreedyBandit
3,4.617179274248101,EpsilonGreedyBandit
3,3.8302400893991697,EpsilonGreedyBandit
3,4.006168421328409,EpsilonGreedyBandit
3,3.3375984939468664,EpsilonGreedyBandit
3,3.2698735487965687,EpsilonGreedyBandit
3,4.863701929090292,EpsilonGreedyBandit
3,2.146959165729066,EpsilonGreedyBandit
3,2.919374118710679,EpsilonGreedyBandit
3,3.189881892318512,EpsilonGreedyBandit
3,6.818686012905278,EpsilonGreedyBandit
3,4.604635283203836,EpsilonGreedyBandit
3,2.438351614486235,EpsilonGreedyBandit
3,4.060027631369845,EpsilonGreedyBandit
3,2.425929412304945,EpsilonGreedyBandit
3,5.10796095641029,EpsilonGreedyBandit
3,4.488556325867139,EpsilonGreedyBandit
3,4.576771124899042,EpsilonGreedyBandit
3,2.233900178693895,EpsilonGreedyBandit
3,3.886675486931982,EpsilonGreedyBandit
3,5.2588223966408805,EpsilonGreedyBandit
3,3.3542762212061623,EpsilonGreedyBandit
3,5.605443139857497,EpsilonGreedyBandit
3,3.113036029676745,EpsilonGreedyBandit
3,4.5480560870085025,EpsilonGreedyBandit
3,3.9635758759098696,EpsilonGreedyBandit
3,4.281908007004962,EpsilonGreedyBandit
3,4.667517600481527,EpsilonGreedyBandit
3,3.927208912780225,EpsilonGreedyBandit
3,4.512546334721341,EpsilonGreedyBandit
3,4.876528998141885,EpsilonGreedyBandit
3,4.507613438452931,EpsilonGreedyBandit
3,2.576869737854688,EpsilonGreedyBandit
3,3.0608599718166807,EpsilonGreedyBandit
3,4.010525865866131,EpsilonGreedyBandit
3,3.7269671518158005,EpsilonGreedyBandit
3,3.836417211472957,EpsilonGreedyBandit
3,4.77511908070996,EpsilonGreedyBandit
3,2.9129948510326003,EpsilonGreedyBandit
3,5.097099261328027,EpsilonGreedyBandit
3,4.5837606044039045,EpsilonGreedyBandit
3,3.3176610651237097,EpsilonGreedyBandit
3,4.390225701975901,EpsilonGreedyBandit
3,2.8689165161006605,EpsilonGreedyBandit
3,2.16706750400604,EpsilonGreedyBandit
3,2.786666815700489,EpsilonGreedyBandit
3,5.697788350885364,EpsilonGreedyBandit
3,3.3357456085015094,EpsilonGreedyBandit
3,5.603310831517779,EpsilonGreedyBandit
3,4.369422489968362,EpsilonGreedyBandit
3,6.654663414551132,EpsilonGreedyBandit
3,5.208544678651359,EpsilonGreedyBandit
3,4.496339095635494,EpsilonGreedyBandit
3,4.279430557074889,EpsilonGreedyBandit
3,4.369263836318153,EpsilonGreedyBandit
3,5.234761957763413,EpsilonGreedyBandit
3,2.8438134685231904,EpsilonGreedyBandit
3,3.198305660089158,EpsilonGreedyBandit
3,4.362038071812051,EpsilonGreedyBandit
3,3.792466422563812,EpsilonGreedyBandit
3,5.042461082940024,EpsilonGreedyBandit
3,3.740694334744249,EpsilonGreedyBandit
3,2.345698909160244,EpsilonGreedyBandit
3,3.878188234649388,EpsilonGreedyBandit
